#layer	date	x	y	size	intensity   comment	R	G	B
SB_HCR	2020-10-02	-82.125	3.375	2.25	6.31E-01	255	0	0
SB_HCR	2020-10-02	-70.875	3.375	2.25	4.58E-01	255	0	0
SB_HCR	2020-10-02	-66.375	3.375	2.25	9.98E-01	255	0	0
SB_HCR	2020-10-02	-39.375	3.375	2.25	9.89E-01	255	0	0
SB_HCR	2020-10-02	-37.125	3.375	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-02	-34.875	3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-32.625	3.375	2.25	8.59E-01	255	0	0
SB_HCR	2020-10-02	-30.375	3.375	2.25	1.26E-01	255	0	0
SB_HCR	2020-10-02	-163.125	3.375	2.25	7.72E-01	255	0	0
SB_HCR	2020-10-02	-14.625	3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	1.125	3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	3.375	3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-158.625	3.375	2.25	9.89E-01	255	0	0
SB_HCR	2020-10-02	28.125	3.375	2.25	8.54E-01	255	0	0
SB_HCR	2020-10-02	-176.625	1.125	2.25	7.96E-01	255	0	0
SB_HCR	2020-10-02	-156.375	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	50.625	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	127.125	1.125	2.25	1.80E-01	255	0	0
SB_HCR	2020-10-02	129.375	1.125	2.25	9.71E-01	255	0	0
SB_HCR	2020-10-02	-145.125	1.125	2.25	8.50E-01	255	0	0
SB_HCR	2020-10-02	165.375	1.125	2.25	3.52E-01	255	0	0
SB_HCR	2020-10-02	167.625	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	169.875	1.125	2.25	9.96E-01	255	0	0
SB_HCR	2020-10-02	172.125	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-138.375	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-136.125	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-133.875	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-131.625	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-124.875	1.125	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-02	-95.625	1.125	2.25	9.62E-01	255	0	0
SB_HCR	2020-10-02	-93.375	1.125	2.25	4.70E-01	255	0	0
SB_HCR	2020-10-02	-55.125	1.125	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-02	-52.875	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-48.375	1.125	2.25	1.10E-01	255	0	0
SB_HCR	2020-10-02	-165.375	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-39.375	1.125	2.25	9.98E-01	255	0	0
SB_HCR	2020-10-02	-37.125	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-34.875	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-30.375	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-28.125	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-23.625	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-21.375	1.125	2.25	9.83E-01	255	0	0
SB_HCR	2020-10-02	-12.375	1.125	2.25	3.65E-01	255	0	0
SB_HCR	2020-10-02	-7.875	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-5.625	1.125	2.25	8.17E-01	255	0	0
SB_HCR	2020-10-02	3.375	1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	12.375	1.125	2.25	9.92E-01	255	0	0
SB_HCR	2020-10-02	46.125	82.125	2.25	9.59E-01	255	0	0
SB_HCR	2020-10-02	48.375	82.125	2.25	9.95E-01	255	0	0
SB_HCR	2020-10-02	50.625	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	52.875	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	55.125	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	57.375	82.125	2.25	9.88E-01	255	0	0
SB_HCR	2020-10-02	59.625	82.125	2.25	9.94E-01	255	0	0
SB_HCR	2020-10-02	61.875	82.125	2.25	9.74E-01	255	0	0
SB_HCR	2020-10-02	66.375	82.125	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-02	75.375	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	77.625	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	79.875	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	82.125	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	84.375	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	86.625	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	91.125	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	93.375	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	95.625	82.125	2.25	9.73E-01	255	0	0
SB_HCR	2020-10-02	97.875	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	100.125	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	102.375	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	104.625	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	106.875	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	109.125	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	111.375	82.125	2.25	9.92E-01	255	0	0
SB_HCR	2020-10-02	136.125	82.125	2.25	3.01E-01	255	0	0
SB_HCR	2020-10-02	145.125	82.125	2.25	9.85E-01	255	0	0
SB_HCR	2020-10-02	147.375	82.125	2.25	9.92E-01	255	0	0
SB_HCR	2020-10-02	149.625	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	154.125	82.125	2.25	8.73E-01	255	0	0
SB_HCR	2020-10-02	156.375	82.125	2.25	8.85E-01	255	0	0
SB_HCR	2020-10-02	167.625	82.125	2.25	9.98E-01	255	0	0
SB_HCR	2020-10-02	-86.625	82.125	2.25	9.47E-01	255	0	0
SB_HCR	2020-10-02	-73.125	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-70.875	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-66.375	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-64.125	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-61.875	82.125	2.25	9.37E-01	255	0	0
SB_HCR	2020-10-02	-59.625	82.125	2.25	7.38E-01	255	0	0
SB_HCR	2020-10-02	-57.375	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-55.125	82.125	2.25	1.52E-01	255	0	0
SB_HCR	2020-10-02	-48.375	82.125	2.25	2.29E-01	255	0	0
SB_HCR	2020-10-02	-46.125	82.125	2.25	2.56E-01	255	0	0
SB_HCR	2020-10-02	-165.375	82.125	2.25	2.04E-01	255	0	0
SB_HCR	2020-10-02	-41.625	82.125	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-02	-39.375	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-34.875	82.125	2.25	4.00E-01	255	0	0
SB_HCR	2020-10-02	-32.625	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-30.375	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-28.125	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-25.875	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-23.625	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	12.375	82.125	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-02	23.625	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	25.875	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	28.125	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	30.375	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	32.625	82.125	2.25	7.00E-01	255	0	0
SB_HCR	2020-10-02	34.875	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	37.125	82.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	41.625	82.125	2.25	8.42E-01	255	0	0
SB_HCR	2020-10-02	43.875	82.125	2.25	9.62E-01	255	0	0
SB_HCR	2020-10-02	-178.875	-1.125	2.25	8.49E-01	255	0	0
SB_HCR	2020-10-02	-151.875	-1.125	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-02	-149.625	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-145.125	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	167.625	-1.125	2.25	9.97E-01	255	0	0
SB_HCR	2020-10-02	-142.875	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-140.625	-1.125	2.25	9.34E-01	255	0	0
SB_HCR	2020-10-02	-138.375	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-136.125	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-174.375	-1.125	2.25	9.32E-01	255	0	0
SB_HCR	2020-10-02	-133.875	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-131.625	-1.125	2.25	4.60E-01	255	0	0
SB_HCR	2020-10-02	-124.875	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-122.625	-1.125	2.25	2.81E-01	255	0	0
SB_HCR	2020-10-02	-106.875	-1.125	2.25	9.37E-01	255	0	0
SB_HCR	2020-10-02	-82.125	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-77.625	-1.125	2.25	8.15E-01	255	0	0
SB_HCR	2020-10-02	-75.375	-1.125	2.25	7.82E-01	255	0	0
SB_HCR	2020-10-02	-64.125	-1.125	2.25	9.93E-01	255	0	0
SB_HCR	2020-10-02	-52.875	-1.125	2.25	1.20E-01	255	0	0
SB_HCR	2020-10-02	-50.625	-1.125	2.25	7.96E-01	255	0	0
SB_HCR	2020-10-02	-48.375	-1.125	2.25	6.66E-01	255	0	0
SB_HCR	2020-10-02	-165.375	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-43.875	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-39.375	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-37.125	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-34.875	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-32.625	-1.125	2.25	3.48E-01	255	0	0
SB_HCR	2020-10-02	-28.125	-1.125	2.25	9.55E-01	255	0	0
SB_HCR	2020-10-02	-163.125	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-16.875	-1.125	2.25	2.15E-01	255	0	0
SB_HCR	2020-10-02	-14.625	-1.125	2.25	6.83E-01	255	0	0
SB_HCR	2020-10-02	-12.375	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-1.125	-1.125	2.25	5.28E-01	255	0	0
SB_HCR	2020-10-02	1.125	-1.125	2.25	4.63E-01	255	0	0
SB_HCR	2020-10-02	3.375	-1.125	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-02	12.375	-1.125	2.25	1.78E-01	255	0	0
SB_HCR	2020-10-02	14.625	-1.125	2.25	5.50E-01	255	0	0
SB_HCR	2020-10-02	-158.625	-1.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	25.875	-1.125	2.25	8.75E-01	255	0	0
SB_HCR	2020-10-02	43.875	-1.125	2.25	4.59E-01	255	0	0
SB_HCR	2020-10-02	-178.875	-3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-176.625	-3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-156.375	-3.375	2.25	2.92E-01	255	0	0
SB_HCR	2020-10-02	46.125	-3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	52.875	-3.375	2.25	9.90E-01	255	0	0
SB_HCR	2020-10-02	79.875	-3.375	2.25	9.71E-01	255	0	0
SB_HCR	2020-10-02	118.125	-3.375	2.25	1.78E-01	255	0	0
SB_HCR	2020-10-02	165.375	-3.375	2.25	9.11E-01	255	0	0
SB_HCR	2020-10-02	167.625	-3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	178.875	-3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-138.375	-3.375	2.25	9.10E-01	255	0	0
SB_HCR	2020-10-02	-174.375	-3.375	2.25	9.94E-01	255	0	0
SB_HCR	2020-10-02	-131.625	-3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-129.375	-3.375	2.25	9.95E-01	255	0	0
SB_HCR	2020-10-02	-127.125	-3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-124.875	-3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-120.375	-3.375	2.25	1.92E-01	255	0	0
SB_HCR	2020-10-02	-118.125	-3.375	2.25	4.52E-01	255	0	0
SB_HCR	2020-10-02	-172.125	-3.375	2.25	9.93E-01	255	0	0
SB_HCR	2020-10-02	-109.125	-3.375	2.25	9.60E-01	255	0	0
SB_HCR	2020-10-02	-102.375	-3.375	2.25	7.23E-01	255	0	0
SB_HCR	2020-10-02	-61.875	-3.375	2.25	1.55E-01	255	0	0
SB_HCR	2020-10-02	-50.625	-3.375	2.25	1.88E-01	255	0	0
SB_HCR	2020-10-02	-48.375	-3.375	2.25	1.23E-01	255	0	0
SB_HCR	2020-10-02	-43.875	-3.375	2.25	2.60E-01	255	0	0
SB_HCR	2020-10-02	-34.875	-3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-30.375	-3.375	2.25	9.87E-01	255	0	0
SB_HCR	2020-10-02	-163.125	-3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-10.125	-3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-1.125	-3.375	2.25	3.03E-01	255	0	0
SB_HCR	2020-10-02	-160.875	-3.375	2.25	4.49E-01	255	0	0
SB_HCR	2020-10-02	1.125	-3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	14.625	-3.375	2.25	6.24E-01	255	0	0
SB_HCR	2020-10-02	16.875	-3.375	2.25	2.04E-01	255	0	0
SB_HCR	2020-10-02	21.375	-3.375	2.25	4.01E-01	255	0	0
SB_HCR	2020-10-02	41.625	-3.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	43.875	-3.375	2.25	9.60E-01	255	0	0
SB_HCR	2020-10-02	-178.875	-5.625	2.25	9.98E-01	255	0	0
SB_HCR	2020-10-02	-176.625	-5.625	2.25	9.79E-01	255	0	0
SB_HCR	2020-10-02	-156.375	-5.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	46.125	-5.625	2.25	8.56E-01	255	0	0
SB_HCR	2020-10-02	100.125	-5.625	2.25	3.54E-01	255	0	0
SB_HCR	2020-10-02	115.875	-5.625	2.25	9.38E-01	255	0	0
SB_HCR	2020-10-02	118.125	-5.625	2.25	6.22E-01	255	0	0
SB_HCR	2020-10-02	124.875	-5.625	2.25	9.48E-01	255	0	0
SB_HCR	2020-10-02	127.125	-5.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	133.875	-5.625	2.25	2.46E-01	255	0	0
SB_HCR	2020-10-02	136.125	-5.625	2.25	2.38E-01	255	0	0
SB_HCR	2020-10-02	167.625	-5.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	172.125	-5.625	2.25	1.25E-01	255	0	0
SB_HCR	2020-10-02	-140.625	-5.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-174.375	-5.625	2.25	6.34E-01	255	0	0
SB_HCR	2020-10-02	-133.875	-5.625	2.25	7.04E-01	255	0	0
SB_HCR	2020-10-02	-131.625	-5.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-127.125	-5.625	2.25	9.98E-01	255	0	0
SB_HCR	2020-10-02	-118.125	-5.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-102.375	-5.625	2.25	9.64E-01	255	0	0
SB_HCR	2020-10-02	-169.875	-5.625	2.25	8.13E-01	255	0	0
SB_HCR	2020-10-02	-86.625	-5.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-70.875	-5.625	2.25	1.62E-01	255	0	0
SB_HCR	2020-10-02	-64.125	-5.625	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-02	-61.875	-5.625	2.25	8.97E-01	255	0	0
SB_HCR	2020-10-02	-55.125	-5.625	2.25	3.32E-01	255	0	0
SB_HCR	2020-10-02	-34.875	-5.625	2.25	2.30E-01	255	0	0
SB_HCR	2020-10-02	-32.625	-5.625	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-02	-163.125	-5.625	2.25	5.19E-01	255	0	0
SB_HCR	2020-10-02	-160.875	-5.625	2.25	8.20E-01	255	0	0
SB_HCR	2020-10-02	5.625	-5.625	2.25	9.72E-01	255	0	0
SB_HCR	2020-10-02	14.625	-5.625	2.25	2.15E-01	255	0	0
SB_HCR	2020-10-02	-158.625	-5.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	39.375	-5.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	41.625	-5.625	2.25	9.91E-01	255	0	0
SB_HCR	2020-10-02	43.875	-5.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-156.375	-7.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	46.125	-7.875	2.25	7.34E-01	255	0	0
SB_HCR	2020-10-02	48.375	-7.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	50.625	-7.875	2.25	4.23E-01	255	0	0
SB_HCR	2020-10-02	70.875	-7.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	73.125	-7.875	2.25	4.05E-01	255	0	0
SB_HCR	2020-10-02	82.125	-7.875	2.25	9.87E-01	255	0	0
SB_HCR	2020-10-02	-149.625	-7.875	2.25	8.82E-01	255	0	0
SB_HCR	2020-10-02	118.125	-7.875	2.25	9.91E-01	255	0	0
SB_HCR	2020-10-02	131.625	-7.875	2.25	7.31E-01	255	0	0
SB_HCR	2020-10-02	-147.375	-7.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	136.125	-7.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	167.625	-7.875	2.25	6.90E-01	255	0	0
SB_HCR	2020-10-02	176.625	-7.875	2.25	1.61E-01	255	0	0
SB_HCR	2020-10-02	-142.875	-7.875	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-02	-174.375	-7.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-131.625	-7.875	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-02	-124.875	-7.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-120.375	-7.875	2.25	4.39E-01	255	0	0
SB_HCR	2020-10-02	-172.125	-7.875	2.25	9.96E-01	255	0	0
SB_HCR	2020-10-02	-106.875	-7.875	2.25	1.32E-01	255	0	0
SB_HCR	2020-10-02	-104.625	-7.875	2.25	9.87E-01	255	0	0
SB_HCR	2020-10-02	-100.125	-7.875	2.25	8.75E-01	255	0	0
SB_HCR	2020-10-02	-91.125	-7.875	2.25	9.90E-01	255	0	0
SB_HCR	2020-10-02	-75.375	-7.875	2.25	8.77E-01	255	0	0
SB_HCR	2020-10-02	-73.125	-7.875	2.25	2.43E-01	255	0	0
SB_HCR	2020-10-02	-61.875	-7.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-165.375	-7.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-34.875	-7.875	2.25	7.07E-01	255	0	0
SB_HCR	2020-10-02	-163.125	-7.875	2.25	9.98E-01	255	0	0
SB_HCR	2020-10-02	-160.875	-7.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	7.875	-7.875	2.25	9.57E-01	255	0	0
SB_HCR	2020-10-02	-158.625	-7.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	43.875	-7.875	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-156.375	-10.125	2.25	9.31E-01	255	0	0
SB_HCR	2020-10-02	48.375	-10.125	2.25	4.19E-01	255	0	0
SB_HCR	2020-10-02	66.375	-10.125	2.25	9.90E-01	255	0	0
SB_HCR	2020-10-02	-154.125	-10.125	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-02	73.125	-10.125	2.25	9.93E-01	255	0	0
SB_HCR	2020-10-02	75.375	-10.125	2.25	2.98E-01	255	0	0
SB_HCR	2020-10-02	82.125	-10.125	2.25	3.15E-01	255	0	0
SB_HCR	2020-10-02	-151.875	-10.125	2.25	9.73E-01	255	0	0
SB_HCR	2020-10-02	91.125	-10.125	2.25	9.89E-01	255	0	0
SB_HCR	2020-10-02	97.875	-10.125	2.25	2.39E-01	255	0	0
SB_HCR	2020-10-02	106.875	-10.125	2.25	8.98E-01	255	0	0
SB_HCR	2020-10-02	118.125	-10.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	124.875	-10.125	2.25	5.76E-01	255	0	0
SB_HCR	2020-10-02	127.125	-10.125	2.25	8.02E-01	255	0	0
SB_HCR	2020-10-02	129.375	-10.125	2.25	2.18E-01	255	0	0
SB_HCR	2020-10-02	138.375	-10.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	145.125	-10.125	2.25	9.67E-01	255	0	0
SB_HCR	2020-10-02	-145.125	-10.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	163.125	-10.125	2.25	9.77E-01	255	0	0
SB_HCR	2020-10-02	167.625	-10.125	2.25	9.69E-01	255	0	0
SB_HCR	2020-10-02	169.875	-10.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	172.125	-10.125	2.25	8.10E-01	255	0	0
SB_HCR	2020-10-02	176.625	-10.125	2.25	1.29E-01	255	0	0
SB_HCR	2020-10-02	-142.875	-10.125	2.25	9.85E-01	255	0	0
SB_HCR	2020-10-02	-136.125	-10.125	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-02	-174.375	-10.125	2.25	9.05E-01	255	0	0
SB_HCR	2020-10-02	-133.875	-10.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-127.125	-10.125	2.25	8.35E-01	255	0	0
SB_HCR	2020-10-02	-122.625	-10.125	2.25	9.86E-01	255	0	0
SB_HCR	2020-10-02	-97.875	-10.125	2.25	8.70E-01	255	0	0
SB_HCR	2020-10-02	-95.625	-10.125	2.25	8.96E-01	255	0	0
SB_HCR	2020-10-02	-169.875	-10.125	2.25	2.90E-01	255	0	0
SB_HCR	2020-10-02	-64.125	-10.125	2.25	6.88E-01	255	0	0
SB_HCR	2020-10-02	-59.625	-10.125	2.25	1.50E-01	255	0	0
SB_HCR	2020-10-02	-30.375	-10.125	2.25	3.49E-01	255	0	0
SB_HCR	2020-10-02	-16.875	-10.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-14.625	-10.125	2.25	1.36E-01	255	0	0
SB_HCR	2020-10-02	-158.625	-10.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	41.625	-10.125	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	43.875	-10.125	2.25	9.99E-01	255	0	0
SB_HCR	2020-10-02	-156.375	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	52.875	-12.375	2.25	1.72E-01	255	0	0
SB_HCR	2020-10-02	57.375	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	61.875	-12.375	2.25	9.98E-01	255	0	0
SB_HCR	2020-10-02	64.125	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-154.125	-12.375	2.25	9.85E-01	255	0	0
SB_HCR	2020-10-02	68.625	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	70.875	-12.375	2.25	9.91E-01	255	0	0
SB_HCR	2020-10-02	79.875	-12.375	2.25	9.74E-01	255	0	0
SB_HCR	2020-10-02	84.375	-12.375	2.25	8.66E-01	255	0	0
SB_HCR	2020-10-02	86.625	-12.375	2.25	6.68E-01	255	0	0
SB_HCR	2020-10-02	-151.875	-12.375	2.25	7.55E-01	255	0	0
SB_HCR	2020-10-02	91.125	-12.375	2.25	3.36E-01	255	0	0
SB_HCR	2020-10-02	106.875	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-149.625	-12.375	2.25	4.09E-01	255	0	0
SB_HCR	2020-10-02	115.875	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	118.125	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	120.375	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	122.625	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	131.625	-12.375	2.25	7.24E-01	255	0	0
SB_HCR	2020-10-02	138.375	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	145.125	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	147.375	-12.375	2.25	8.72E-01	255	0	0
SB_HCR	2020-10-02	169.875	-12.375	2.25	9.78E-01	255	0	0
SB_HCR	2020-10-02	172.125	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-140.625	-12.375	2.25	9.88E-01	255	0	0
SB_HCR	2020-10-02	-131.625	-12.375	2.25	3.45E-01	255	0	0
SB_HCR	2020-10-02	-122.625	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-106.875	-12.375	2.25	7.41E-01	255	0	0
SB_HCR	2020-10-02	-100.125	-12.375	2.25	1.73E-01	255	0	0
SB_HCR	2020-10-02	-82.125	-12.375	2.25	9.21E-01	255	0	0
SB_HCR	2020-10-02	-167.625	-12.375	2.25	9.29E-01	255	0	0
SB_HCR	2020-10-02	-163.125	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-16.875	-12.375	2.25	5.46E-01	255	0	0
SB_HCR	2020-10-02	-3.375	-12.375	2.25	9.48E-01	255	0	0
SB_HCR	2020-10-02	-160.875	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-158.625	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	41.625	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	43.875	-12.375	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	-156.375	-14.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	57.375	-14.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	66.375	-14.625	2.25	3.16E-01	255	0	0
SB_HCR	2020-10-02	-154.125	-14.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	70.875	-14.625	2.25	1.29E-01	255	0	0
SB_HCR	2020-10-02	75.375	-14.625	2.25	9.83E-01	255	0	0
SB_HCR	2020-10-02	77.625	-14.625	2.25	1.00E+00	255	0	0
SB_HCR	2020-10-02	79.875	-14.625	2.25	1.21E-01	255	0	0
SB_HCR	2020-10-02	86.625	-14.625	2.25	9.91E-01	255	0	0
SB_HCR	2020-10-02	-151.875	-14.625	2.25	2.30E-01	255	0	0
SB_HCR	2020-10-02	93.375	-14.625	2.25	9.97E-01	255	0	0
